Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
HON2021898977,Honda,Shine,Shine Pro,124.0,Motorcycle,Jharkhand,9.1,64574,79276,45406,2021,57,234,1,3,"Red, Blue, Black",Drum,Multi-plate,Carburetor,2019-04-12,April,2,Excellent,33870,850,137370391
HON2017711772,Honda,Unicorn,Unicorn 4V,162.7,Motorcycle,Madhya Pradesh,6.3,196977,213428,11660,2017,47,215,2,3,"White, Black, Green",Standard,Multi-plate,Fuel Injection,2016-11-04,November,4,Good,201768,828,136636103
HON2017478539,Honda,Grazia,Grazia Standard,124.0,Scooter,Madhya Pradesh,7.0,235442,249186,34182,2017,62,92,4,5,"Black, Blue, Red, White, Green",Drum,Automatic,Carburetor,2018-09-27,September,3,Excellent,215004,784,126836438
HON2016569174,Honda,CB500X,CB500X Standard,471.0,Motorcycle,Kerala,5.0,181020,192878,45863,2016,33,152,2,5,"Blue, Black, Red, White, Green",Drum,Dry,Carburetor,2020-05-10,May,2,Average,147015,827,136363547
HON2022287939,Honda,Dio,Dio 4V,109.51,Scooter,Rajasthan,6.7,178945,192111,44244,2022,42,238,2,5,"Blue, Black, Green, White, Red",Standard,Automatic,Carburetor,2023-02-03,February,1,Good,147867,764,122605995
HON2016250293,Honda,Grazia,Grazia ABS,124.0,Scooter,Odisha,5.2,95579,113274,42196,2016,58,169,1,5,"Red, White, Blue, Black, Green",Disc,Automatic,Fuel Injection,2021-12-21,December,4,Excellent,71078,836,135477953
HON2022230859,Honda,Grazia,Grazia ABS,124.0,Scooter,Madhya Pradesh,6.8,103066,114575,43441,2022,41,124,2,4,"Blue, Black, White, Green",ABS,Multi-plate,Carburetor,2016-06-11,June,2,Good,71134,815,130831116
HON2014639633,Honda,Grazia,Grazia ABS,124.0,Scooter,Chhattisgarh,8.3,138149,151396,37589,2014,50,102,1,5,"Green, Blue, White, Red, Black",ABS,Multi-plate,Carburetor,2022-02-03,February,1,Good,113807,764,122605995
HON2020943178,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Meghalaya,6.4,67193,85753,14616,2020,45,242,2,5,"Black, Blue, Red, White, Green",Disc,Wet,Fuel Injection,2018-10-20,October,4,Good,71137,837,137933367
HON2021268478,Honda,Shine,Shine ABS,124.0,Motorcycle,West Bengal,7.2,158078,176183,37515,2021,35,245,2,3,"Black, Green, Blue",Standard,Dry,Carburetor,2017-01-24,January,1,Average,138668,872,143040802
HON2017847488,Honda,Dio,Dio 4V,109.51,Scooter,Tamil Nadu,5.5,93023,111197,12195,2017,50,137,4,3,"Green, Blue, Black",Drum,Dry,Carburetor,2018-05-04,May,2,Good,99002,827,136363547
HON2021777001,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Meghalaya,5.1,55832,72640,42200,2021,47,143,2,4,"Red, Black, Green, Blue",Drum,Wet,Carburetor,2020-04-04,April,2,Good,30440,850,137370391
HON2014596136,Honda,Unicorn,Unicorn ABS,162.7,Motorcycle,Kerala,7.3,158803,176651,43335,2014,74,142,4,4,"Blue, Black, Red, White",Standard,Dry,Fuel Injection,2021-09-20,September,3,Excellent,133316,784,126836438
HON2013341216,Honda,Hornet 2.0,Hornet 2.0 4V,184.4,Motorcycle,Sikkim,8.5,140926,153089,44613,2013,61,246,4,2,"Green, White",Drum,Multi-plate,Fuel Injection,2023-10-16,October,4,Excellent,108476,837,137933367
HON2021634465,Honda,Dio,Dio Pro,109.51,Scooter,Arunachal Pradesh,6.1,202621,213831,44230,2021,67,138,2,5,"White, Black, Green, Red, Blue",ABS,Multi-plate,Carburetor,2024-07-09,July,3,Excellent,169601,849,138227089
HON2020732725,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Madhya Pradesh,9.8,76520,95576,13657,2020,65,182,4,5,"Blue, White, Black, Red, Green",Disc,Wet,Carburetor,2023-08-29,August,3,Excellent,81919,865,138461051
HON2015975305,Honda,Unicorn,Unicorn Pro,162.7,Motorcycle,Maharashtra,6.7,196911,212532,11017,2015,73,116,4,3,"Red, White, Black",Drum,Automatic,Carburetor,2022-07-13,July,3,Excellent,201515,849,138227089
HON2015369843,Honda,Grazia,Grazia ABS,124.0,Scooter,Kerala,5.6,65398,83149,23679,2015,70,142,1,5,"Green, Black, White, Red, Blue",ABS,Multi-plate,Fuel Injection,2017-06-07,June,2,Excellent,59470,815,130831116
HON2014616958,Honda,Dio,Dio Pro,109.51,Scooter,Goa,6.0,161509,169995,23384,2014,51,113,1,2,"Black, Green",Standard,Automatic,Carburetor,2017-04-05,April,2,Excellent,146611,850,137370391
HON2022552256,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Meghalaya,8.6,246699,264361,41936,2022,44,168,1,3,"Red, Black, Green",Drum,Multi-plate,Carburetor,2022-07-10,July,3,Good,222425,849,138227089
HON2022939641,Honda,Grazia,Grazia 4V,124.0,Scooter,West Bengal,6.6,166587,184491,27857,2022,56,113,4,4,"Black, Red, Green, White",Drum,Automatic,Fuel Injection,2018-04-28,April,2,Excellent,156634,850,137370391
HON2024282566,Honda,Shine,Shine Standard,124.0,Motorcycle,Manipur,8.1,80486,88334,26489,2024,42,174,1,5,"Blue, White, Black, Red, Green",Disc,Multi-plate,Carburetor,2023-12-27,December,4,Good,61845,836,135477953
HON2017953072,Honda,Hornet 2.0,Hornet 2.0 ABS,184.4,Motorcycle,Gujarat,9.3,179011,197679,24312,2017,46,176,2,4,"Black, White, Red, Blue",ABS,Multi-plate,Fuel Injection,2017-08-30,August,3,Good,173367,865,138461051
HON2022395923,Honda,SP 125,SP 125 Pro,124.0,Motorcycle,Bihar,7.6,239860,251487,48341,2022,42,210,4,4,"Blue, Red, White, Black",ABS,Dry,Fuel Injection,2020-08-19,August,3,Good,203146,865,138461051
HON2019381446,Honda,Dio,Dio Pro,109.51,Scooter,Sikkim,8.3,59720,78841,24353,2019,33,162,1,4,"Red, White, Black, Blue",Drum,Wet,Fuel Injection,2022-04-20,April,2,Average,54488,850,137370391
HON2019119552,Honda,CB500X,CB500X Pro,471.0,Motorcycle,Nagaland,7.7,50825,62125,19825,2019,33,230,2,5,"Blue, Black, Green, White, Red",Standard,Multi-plate,Carburetor,2020-01-11,January,1,Average,42300,872,143040802
HON2022206720,Honda,Hornet 2.0,Hornet 2.0 Standard,184.4,Motorcycle,Uttarakhand,6.2,135390,155165,20088,2022,80,114,4,4,"White, Black, Red, Blue",Disc,Automatic,Carburetor,2015-06-19,June,2,Excellent,135077,815,130831116
HON2024570808,Honda,Grazia,Grazia Pro,124.0,Scooter,Haryana,5.7,201994,210720,41238,2024,79,203,1,3,"Red, Black, White",Drum,Wet,Carburetor,2024-03-14,March,1,Excellent,169482,873,140734998
HON2015745176,Honda,CB200X,CB200X Pro,184.4,Motorcycle,Uttar Pradesh,8.0,51988,57477,16296,2015,80,219,2,2,"Blue, Black",Standard,Dry,Fuel Injection,2020-04-02,April,2,Excellent,41181,850,137370391
HON2014859963,Honda,Dio,Dio Pro,109.51,Scooter,Karnataka,6.4,122761,137855,21252,2014,39,218,1,4,"Black, Red, Blue, Green",Disc,Multi-plate,Carburetor,2022-12-20,December,4,Average,116603,836,135477953
HON2024547273,Honda,Grazia,Grazia 4V,124.0,Scooter,Gujarat,7.6,247593,256663,31932,2024,40,217,1,5,"Black, White, Red, Green, Blue",Disc,Dry,Carburetor,2020-02-28,February,1,Good,224731,764,122605995
HON2017124641,Honda,Shine,Shine Pro,124.0,Motorcycle,Uttarakhand,9.2,249729,263492,13970,2017,71,112,1,4,"Black, Red, Blue, Green",Drum,Dry,Carburetor,2020-12-19,December,4,Excellent,249522,836,135477953
HON2018593262,Honda,Dio,Dio Standard,109.51,Scooter,Madhya Pradesh,9.2,150138,164677,10567,2018,45,219,2,4,"White, Green, Red, Black",ABS,Wet,Carburetor,2019-03-27,March,1,Good,154110,873,140734998
HON2014775062,Honda,Grazia,Grazia Pro,124.0,Scooter,Tripura,7.3,161623,179362,25912,2014,72,122,1,2,"Black, Blue",ABS,Wet,Carburetor,2021-12-18,December,4,Excellent,153450,836,135477953
HON2017118992,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Manipur,5.6,152919,167479,11363,2017,58,152,2,5,"White, Black, Blue, Green, Red",ABS,Wet,Fuel Injection,2022-04-10,April,2,Excellent,156116,850,137370391
HON2021302724,Honda,Dio,Dio Standard,109.51,Scooter,Andhra Pradesh,8.0,88712,107497,27651,2021,67,92,2,5,"Green, Black, White, Blue, Red",ABS,Automatic,Fuel Injection,2022-05-25,May,2,Excellent,79846,827,136363547
HON2018636485,Honda,Hornet 2.0,Hornet 2.0 Standard,184.4,Motorcycle,Manipur,7.5,235385,247607,40666,2018,35,105,1,2,"Blue, Green",Drum,Wet,Carburetor,2022-05-28,May,2,Average,206941,827,136363547
HON2024421396,Honda,SP 125,SP 125 Standard,124.0,Motorcycle,Nagaland,6.5,151177,165419,39942,2024,49,149,2,2,"Black, Blue",Drum,Dry,Carburetor,2020-10-10,October,4,Good,125477,837,137933367
HON2021699569,Honda,Grazia,Grazia ABS,124.0,Scooter,Uttar Pradesh,8.4,89522,99393,40724,2021,69,177,1,3,"Red, Blue, White",ABS,Dry,Fuel Injection,2023-10-04,October,4,Excellent,58669,837,137933367
HON2017535297,Honda,Grazia,Grazia ABS,124.0,Scooter,Tripura,8.4,189710,202730,22915,2017,73,128,4,3,"Black, Red, Green",Disc,Multi-plate,Carburetor,2021-07-25,July,3,Excellent,179815,849,138227089
HON2020334577,Honda,Shine,Shine Pro,124.0,Motorcycle,Jharkhand,9.8,98959,115596,27573,2020,78,222,4,4,"Green, Black, Blue, White",Standard,Automatic,Carburetor,2022-06-17,June,2,Excellent,88023,815,130831116
HON2017535801,Honda,Dio,Dio 4V,109.51,Scooter,Himachal Pradesh,6.3,113100,130037,39578,2017,79,168,1,2,"White, Red",ABS,Wet,Carburetor,2015-05-14,May,2,Excellent,90459,827,136363547
HON2014807205,Honda,CB200X,CB200X Standard,184.4,Motorcycle,Himachal Pradesh,7.8,90582,103879,31996,2014,78,236,1,4,"White, Green, Red, Blue",Drum,Automatic,Fuel Injection,2023-10-03,October,4,Excellent,71883,837,137933367
HON2022310572,Honda,Unicorn,Unicorn Standard,162.7,Motorcycle,Nagaland,7.3,167848,176964,13407,2022,50,235,1,3,"Red, White, Green",Disc,Dry,Carburetor,2021-09-20,September,3,Good,163557,784,126836438
HON2014997610,Honda,Grazia,Grazia ABS,124.0,Scooter,Odisha,6.1,178114,186063,40618,2014,80,193,2,5,"Red, Green, Blue, White, Black",Drum,Multi-plate,Fuel Injection,2020-11-09,November,4,Excellent,145445,828,136636103
HON2023448122,Honda,Grazia,Grazia ABS,124.0,Scooter,Gujarat,8.1,118214,130184,30812,2023,61,125,4,5,"Black, Green, White, Blue, Red",Drum,Wet,Carburetor,2020-02-28,February,1,Excellent,99372,764,122605995
HON2024798411,Honda,Shine,Shine 4V,124.0,Motorcycle,Gujarat,8.0,214675,230835,32292,2024,63,186,4,2,"Blue, Green",Standard,Wet,Fuel Injection,2020-11-01,November,4,Excellent,198543,828,136636103
HON2022863249,Honda,Shine,Shine 4V,124.0,Motorcycle,Assam,9.9,186024,201934,10527,2022,47,122,2,3,"Red, Blue, Green",ABS,Automatic,Fuel Injection,2019-04-17,April,2,Good,191407,850,137370391
HON2018162875,Honda,Unicorn,Unicorn 4V,162.7,Motorcycle,Meghalaya,7.8,179433,196230,19339,2018,53,123,4,5,"Red, White, Blue, Black, Green",Drum,Multi-plate,Fuel Injection,2015-01-07,January,1,Excellent,176891,872,143040802
HON2015820118,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,West Bengal,5.4,73110,92656,47192,2015,37,177,2,5,"Green, Black, Blue, Red, White",Standard,Multi-plate,Fuel Injection,2016-12-25,December,4,Average,45464,836,135477953
HON2022493597,Honda,CB200X,CB200X Pro,184.4,Motorcycle,Jharkhand,7.5,211412,219256,20952,2022,71,206,1,2,"White, Green",ABS,Wet,Carburetor,2015-05-31,May,2,Excellent,198304,827,136363547
HON2020851120,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Kerala,8.0,99943,113730,35763,2020,62,133,2,5,"White, Green, Blue, Black, Red",Disc,Wet,Fuel Injection,2024-07-11,July,3,Excellent,77967,849,138227089
HON2019579299,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Kerala,9.7,112259,119221,28717,2019,60,93,4,2,"White, Black",Disc,Wet,Carburetor,2015-04-06,April,2,Excellent,90504,850,137370391
HON2021708526,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Haryana,6.8,173256,189505,13185,2021,71,91,4,4,"Green, Black, Blue, White",Standard,Multi-plate,Carburetor,2015-01-23,January,1,Excellent,176320,872,143040802
HON2017282777,Honda,Shine,Shine Standard,124.0,Motorcycle,Maharashtra,8.9,196043,203787,23551,2017,36,153,1,5,"Black, Green, Red, White, Blue",Drum,Automatic,Fuel Injection,2015-02-13,February,1,Average,180236,764,122605995
HON2016339776,Honda,Dio,Dio Pro,109.51,Scooter,Karnataka,9.8,67603,78951,33215,2016,50,117,2,4,"Blue, Black, White, Green",ABS,Multi-plate,Fuel Injection,2015-12-10,December,4,Good,45736,836,135477953
HON2021549575,Honda,Hornet 2.0,Hornet 2.0 Standard,184.4,Motorcycle,Chhattisgarh,5.8,203598,209950,14452,2021,80,240,4,3,"Green, Red, White",Disc,Dry,Fuel Injection,2020-12-08,December,4,Excellent,195498,836,135477953
HON2015277143,Honda,Grazia,Grazia Pro,124.0,Scooter,Meghalaya,9.9,162884,174629,39234,2015,34,183,2,3,"Green, Blue, White",Standard,Wet,Fuel Injection,2019-11-05,November,4,Average,135395,828,136636103
HON2017774033,Honda,Dio,Dio Pro,109.51,Scooter,Tripura,6.0,89594,108894,14857,2017,60,203,2,4,"Black, Green, Blue, Red",Disc,Automatic,Fuel Injection,2021-07-16,July,3,Excellent,94037,849,138227089
HON2020797268,Honda,SP 125,SP 125 ABS,124.0,Motorcycle,Telangana,9.8,213176,225828,35550,2020,59,110,4,2,"Green, Red",Standard,Dry,Carburetor,2024-05-18,May,2,Excellent,190278,827,136363547
HON2018165357,Honda,CB500X,CB500X Standard,471.0,Motorcycle,Sikkim,6.6,209928,219812,41089,2018,43,184,1,2,"Red, Green",Disc,Dry,Carburetor,2018-05-05,May,2,Good,178723,827,136363547
HON2023260215,Honda,Dio,Dio ABS,109.51,Scooter,Assam,7.4,80048,86340,15337,2023,76,208,4,2,"Blue, White",ABS,Dry,Fuel Injection,2015-04-05,April,2,Excellent,71003,850,137370391
HON2020613757,Honda,Unicorn,Unicorn ABS,162.7,Motorcycle,Himachal Pradesh,8.2,79404,89665,25189,2020,38,139,2,2,"Green, Red",Standard,Dry,Fuel Injection,2017-03-28,March,1,Average,64476,873,140734998
HON2023884226,Honda,Grazia,Grazia Standard,124.0,Scooter,Karnataka,7.0,72911,78179,37359,2023,54,229,2,5,"White, Red, Green, Blue, Black",Disc,Dry,Fuel Injection,2023-03-01,March,1,Excellent,40820,873,140734998
HON2014622053,Honda,CB500X,CB500X Standard,471.0,Motorcycle,Sikkim,5.3,240235,252024,12320,2014,76,210,2,3,"Blue, Black, White",Standard,Multi-plate,Fuel Injection,2017-10-19,October,4,Excellent,239704,837,137933367
HON2022617353,Honda,CB200X,CB200X Standard,184.4,Motorcycle,Nagaland,7.6,234258,244743,27258,2022,69,238,2,5,"Blue, White, Green, Red, Black",Disc,Dry,Fuel Injection,2023-01-08,January,1,Excellent,217485,872,143040802
HON2017882003,Honda,SP 125,SP 125 4V,124.0,Motorcycle,Bihar,7.1,117380,130467,49263,2017,47,198,1,3,"Blue, Green, White",Standard,Wet,Carburetor,2017-04-02,April,2,Good,81204,850,137370391
HON2016504740,Honda,Dio,Dio ABS,109.51,Scooter,Arunachal Pradesh,5.1,118770,131290,16230,2016,52,222,4,5,"Red, Blue, White, Black, Green",Drum,Multi-plate,Fuel Injection,2022-07-10,July,3,Excellent,115060,849,138227089
HON2023875996,Honda,Shine,Shine Standard,124.0,Motorcycle,Arunachal Pradesh,8.1,85961,100194,40558,2023,33,141,1,4,"White, Red, Green, Black",ABS,Dry,Fuel Injection,2024-04-27,April,2,Average,59636,850,137370391
HON2013601008,Honda,SP 125,SP 125 ABS,124.0,Motorcycle,Odisha,9.1,122251,134118,45713,2013,72,184,2,5,"White, Green, Blue, Red, Black",Drum,Multi-plate,Fuel Injection,2018-09-28,September,3,Excellent,88405,784,126836438
HON2015786653,Honda,H'ness CB350,H'ness CB350 Standard,348.36,Motorcycle,Maharashtra,5.3,165029,179463,11384,2015,52,182,4,4,"White, Green, Blue, Red",Standard,Automatic,Carburetor,2015-06-15,June,2,Excellent,168079,815,130831116
HON2021678006,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Telangana,7.9,109686,117354,20487,2021,59,214,1,5,"Blue, Black, Green, White, Red",ABS,Dry,Carburetor,2020-10-12,October,4,Excellent,96867,837,137933367
HON2015221975,Honda,Shine,Shine ABS,124.0,Motorcycle,Karnataka,7.7,105151,112125,26315,2015,62,165,4,2,"Black, Red",Drum,Wet,Carburetor,2016-08-20,August,3,Excellent,85810,865,138461051
HON2016302363,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Assam,9.2,104312,111673,27860,2016,41,234,4,2,"Green, White",Drum,Wet,Carburetor,2019-12-18,December,4,Good,83813,836,135477953
HON2019197109,Honda,CB500X,CB500X Pro,471.0,Motorcycle,Sikkim,5.7,202469,214749,24104,2019,78,222,4,5,"Black, Green, White, Blue, Red",Standard,Dry,Carburetor,2021-09-07,September,3,Excellent,190645,784,126836438
HON2019932782,Honda,Dio,Dio ABS,109.51,Scooter,Bihar,9.8,137249,147027,19073,2019,52,125,2,4,"Green, White, Red, Black",Standard,Multi-plate,Fuel Injection,2019-07-25,July,3,Excellent,127954,849,138227089
HON2016571362,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Manipur,9.6,57745,77237,16271,2016,61,142,4,4,"White, Red, Blue, Green",Disc,Automatic,Carburetor,2024-03-19,March,1,Excellent,60966,873,140734998
HON2024110052,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Mizoram,5.8,100169,117104,44055,2024,50,160,4,2,"Green, Red",Disc,Multi-plate,Fuel Injection,2020-08-07,August,3,Good,73049,865,138461051
HON2022173208,Honda,Hornet 2.0,Hornet 2.0 4V,184.4,Motorcycle,Jharkhand,5.5,72881,81992,43048,2022,37,211,2,5,"Blue, White, Black, Green, Red",Disc,Multi-plate,Carburetor,2015-12-20,December,4,Average,38944,836,135477953
HON2016422441,Honda,CB500X,CB500X ABS,471.0,Motorcycle,Rajasthan,6.9,148928,168013,25046,2016,39,152,2,2,"Blue, Black",Standard,Automatic,Fuel Injection,2016-02-19,February,1,Average,142967,764,122605995
HON2017274204,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Uttar Pradesh,7.2,121926,132762,31541,2017,53,192,1,3,"Black, Red, Blue",Drum,Wet,Fuel Injection,2017-03-04,March,1,Excellent,101221,873,140734998
HON2022669346,Honda,Grazia,Grazia ABS,124.0,Scooter,Kerala,7.8,108859,121652,17685,2022,31,215,2,4,"Blue, White, Red, Green",ABS,Multi-plate,Fuel Injection,2021-09-07,September,3,Average,103967,784,126836438
HON2018263319,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Sikkim,10.0,157333,162932,45171,2018,45,108,2,2,"Blue, Red",Drum,Wet,Fuel Injection,2024-09-18,September,3,Good,117761,784,126836438
HON2014380355,Honda,Grazia,Grazia 4V,124.0,Scooter,Kerala,6.8,150464,163797,43423,2014,68,152,1,4,"Green, Red, Black, White",Standard,Multi-plate,Carburetor,2016-06-18,June,2,Excellent,120374,815,130831116
HON2020426877,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Arunachal Pradesh,5.9,87461,107168,39934,2020,38,179,2,4,"White, Red, Blue, Green",Standard,Automatic,Carburetor,2019-08-13,August,3,Average,67234,865,138461051
HON2014267137,Honda,Grazia,Grazia Pro,124.0,Scooter,Mizoram,5.7,130315,147134,24051,2014,41,230,4,4,"Red, Black, Green, White",Disc,Wet,Carburetor,2015-02-09,February,1,Good,123083,764,122605995
HON2018700009,Honda,Unicorn,Unicorn 4V,162.7,Motorcycle,Bihar,5.0,113811,128213,26413,2018,45,229,1,3,"White, Red, Green",ABS,Multi-plate,Carburetor,2016-10-18,October,4,Good,101800,837,137933367
HON2020754616,Honda,Grazia,Grazia ABS,124.0,Scooter,Odisha,8.6,90575,103605,27878,2020,48,153,4,2,"Green, Red",Drum,Wet,Fuel Injection,2018-11-22,November,4,Good,75727,828,136636103
HON2018862704,Honda,CB200X,CB200X Pro,184.4,Motorcycle,Goa,8.4,239218,253892,43633,2018,37,110,4,2,"Red, Green",ABS,Multi-plate,Carburetor,2018-04-02,April,2,Average,210259,850,137370391
HON2021409756,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Goa,8.2,148470,161958,43062,2021,33,156,1,3,"Black, Green, Blue",Standard,Multi-plate,Carburetor,2017-10-08,October,4,Average,118896,837,137933367
HON2016561706,Honda,Unicorn,Unicorn Pro,162.7,Motorcycle,Uttar Pradesh,6.8,248423,256087,19252,2016,37,223,4,4,"White, Blue, Red, Green",Disc,Multi-plate,Fuel Injection,2020-04-15,April,2,Average,236835,850,137370391
HON2016243466,Honda,Grazia,Grazia Standard,124.0,Scooter,Jharkhand,6.1,121843,129857,49276,2016,47,104,1,4,"White, Blue, Black, Red",Drum,Automatic,Carburetor,2024-06-09,June,2,Good,80581,815,130831116
HON2019644430,Honda,Dio,Dio Pro,109.51,Scooter,Nagaland,5.4,128433,145915,46273,2019,49,102,1,3,"White, Black, Blue",Standard,Dry,Fuel Injection,2023-02-16,February,1,Good,99642,764,122605995
HON2017127284,Honda,CB500X,CB500X 4V,471.0,Motorcycle,Punjab,5.6,190129,209931,11804,2017,30,234,4,4,"Green, White, Black, Blue",Standard,Automatic,Fuel Injection,2023-12-10,December,4,Average,198127,836,135477953
HON2015742449,Honda,Activa 6G,Activa 6G ABS,109.51,Scooter,Maharashtra,7.5,200329,205634,17400,2015,70,218,4,3,"Blue, White, Green",Disc,Multi-plate,Fuel Injection,2021-09-15,September,3,Excellent,188234,784,126836438
HON2015255465,Honda,Dio,Dio 4V,109.51,Scooter,Arunachal Pradesh,9.0,89622,103649,39593,2015,38,95,1,2,"Black, Blue",ABS,Wet,Fuel Injection,2023-03-20,March,1,Average,64056,873,140734998
HON2017605068,Honda,Dio,Dio Pro,109.51,Scooter,Maharashtra,6.8,107245,116269,31098,2017,50,200,1,3,"Red, Black, Green",ABS,Automatic,Carburetor,2024-07-25,July,3,Good,85171,849,138227089
HON2018397552,Honda,Activa 6G,Activa 6G ABS,109.51,Scooter,Manipur,9.6,80287,96433,39044,2018,32,190,4,5,"Black, Green, Blue, White, Red",Standard,Automatic,Carburetor,2020-01-23,January,1,Average,57389,872,143040802
HON2015771709,Honda,Shine,Shine Pro,124.0,Motorcycle,Manipur,7.9,134658,142165,20318,2015,37,199,4,2,"Red, White",Disc,Automatic,Carburetor,2021-01-21,January,1,Average,121847,872,143040802
HON2019971195,Honda,Unicorn,Unicorn 4V,162.7,Motorcycle,Telangana,5.7,167950,185424,11424,2019,45,235,1,2,"Red, Blue",ABS,Multi-plate,Fuel Injection,2015-06-17,June,2,Good,174000,815,130831116
HON2023811012,Honda,CB500X,CB500X ABS,471.0,Motorcycle,Jharkhand,7.3,245142,250414,12227,2023,67,129,2,4,"Red, Blue, Green, White",Disc,Multi-plate,Carburetor,2015-08-19,August,3,Excellent,238187,865,138461051
HON2015976292,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Assam,5.8,73415,80930,30059,2015,60,99,4,2,"White, Black",Drum,Dry,Fuel Injection,2024-02-01,February,1,Excellent,50871,764,122605995
HON2020739061,Honda,CB200X,CB200X Pro,184.4,Motorcycle,Uttar Pradesh,5.2,59643,77067,14887,2020,76,133,1,5,"Black, Blue, Red, White, Green",Disc,Dry,Fuel Injection,2023-03-21,March,1,Excellent,62180,873,140734998
HON2023561181,Honda,Shine,Shine ABS,124.0,Motorcycle,Karnataka,7.7,146671,152522,25975,2023,51,248,4,5,"Black, Green, Blue, White, Red",Drum,Multi-plate,Carburetor,2024-03-17,March,1,Excellent,126547,873,140734998
HON2022702745,Honda,Dio,Dio Pro,109.51,Scooter,Tripura,6.4,214752,230793,14911,2022,34,92,4,5,"Black, White, Green, Blue, Red",ABS,Dry,Fuel Injection,2020-10-27,October,4,Average,215882,837,137933367
HON2013298179,Honda,Grazia,Grazia Pro,124.0,Scooter,West Bengal,9.8,161010,170675,16581,2013,80,201,1,2,"Red, Green",Standard,Multi-plate,Fuel Injection,2021-07-01,July,3,Excellent,154094,849,138227089
HON2015560873,Honda,CB200X,CB200X Standard,184.4,Motorcycle,Arunachal Pradesh,9.6,232314,250853,47493,2015,34,98,4,4,"Red, White, Blue, Black",Drum,Automatic,Carburetor,2022-04-25,April,2,Average,203360,850,137370391
HON2016574328,Honda,Unicorn,Unicorn ABS,162.7,Motorcycle,Bihar,6.4,73418,81921,20197,2016,36,182,4,5,"Green, Blue, Red, Black, White",Standard,Multi-plate,Carburetor,2023-09-02,September,3,Average,61724,784,126836438
HON2020761707,Honda,Unicorn,Unicorn ABS,162.7,Motorcycle,Goa,5.3,84151,101176,34091,2020,76,149,2,3,"Green, Red, Blue",Standard,Dry,Carburetor,2024-02-19,February,1,Excellent,67085,764,122605995
HON2016606768,Honda,Grazia,Grazia ABS,124.0,Scooter,West Bengal,9.2,146051,158952,11108,2016,52,212,2,2,"Red, Black",Disc,Wet,Carburetor,2018-01-30,January,1,Excellent,147844,872,143040802
HON2020531490,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Andhra Pradesh,8.9,176197,195390,12516,2020,55,122,1,3,"Green, Red, Blue",Standard,Wet,Carburetor,2019-04-05,April,2,Excellent,182874,850,137370391
HON2014887720,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Rajasthan,8.6,145866,155597,39881,2014,73,223,2,2,"Blue, Red",Disc,Automatic,Carburetor,2015-08-06,August,3,Excellent,115716,865,138461051
HON2016106687,Honda,Grazia,Grazia Standard,124.0,Scooter,Haryana,5.3,160276,172310,45931,2016,50,217,4,3,"Red, Blue, Green",Drum,Wet,Carburetor,2021-09-03,September,3,Good,126379,784,126836438
HON2017419620,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Kerala,7.3,188914,194777,12770,2017,76,166,1,4,"White, Red, Black, Blue",ABS,Multi-plate,Fuel Injection,2024-06-25,June,2,Excellent,182007,815,130831116
HON2021336729,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Uttar Pradesh,7.4,213087,223237,41577,2021,54,116,4,2,"Red, Green",Drum,Multi-plate,Carburetor,2017-04-09,April,2,Excellent,181660,850,137370391
HON2014434589,Honda,Grazia,Grazia 4V,124.0,Scooter,Chhattisgarh,6.8,181260,196856,11079,2014,74,135,1,5,"Blue, White, Green, Black, Red",Disc,Automatic,Fuel Injection,2023-06-14,June,2,Excellent,185777,815,130831116
HON2020104254,Honda,H'ness CB350,H'ness CB350 Pro,348.36,Motorcycle,Kerala,8.4,107420,119462,14356,2020,77,133,2,4,"Black, Red, Green, Blue",Drum,Automatic,Carburetor,2016-03-27,March,1,Excellent,105106,873,140734998
