Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
TVS2014369688,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Bihar,8.4,94869,101538,18344,2014,60,158,4,3,"Blue, White, Black",Standard,Dry,Carburetor,2017-10-02,October,4,Excellent,83194,907,147628132
TVS2019957422,TVS,Radeon,Radeon 4V,109.7,Motorcycle,Himachal Pradesh,7.9,205332,211631,26936,2019,62,240,1,3,"Blue, Green, White",Drum,Wet,Carburetor,2017-10-02,October,4,Excellent,184695,907,147628132
TVS2013821943,TVS,Apache RTR 200 4V,Apache RTR 200 4V Pro,197.75,Motorcycle,Bihar,9.4,243441,253382,29602,2013,33,129,2,2,"Red, Green",Standard,Multi-plate,Carburetor,2017-10-02,October,4,Average,223780,907,147628132
TVS2016943975,TVS,Scooty Zest 110,Scooty Zest 110 Pro,109.7,Scooter,Bihar,9.9,181555,197981,44348,2016,52,179,1,4,"Black, White, Red, Green",Drum,Wet,Carburetor,2017-10-04,October,4,Excellent,153633,907,147628132
TVS2018967296,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Nagaland,7.6,223868,229917,13507,2018,67,222,1,5,"Red, Green, White, Black, Blue",ABS,Automatic,Fuel Injection,2017-10-04,October,4,Excellent,216410,907,147628132
TVS2014463050,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Assam,7.0,107678,119796,33124,2014,64,204,4,5,"Green, Red, White, Black, Blue",Disc,Automatic,Carburetor,2017-10-04,October,4,Excellent,86672,907,147628132
TVS2015845234,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Nagaland,6.7,126388,144389,35502,2015,48,111,4,3,"Black, Green, Red",ABS,Dry,Fuel Injection,2017-10-04,October,4,Good,108887,907,147628132
TVS2023907246,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Odisha,7.6,155752,169337,37719,2023,38,96,1,2,"Blue, Red",ABS,Wet,Carburetor,2017-10-05,October,4,Average,131618,907,147628132
TVS2019897811,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Rajasthan,6.1,50401,57183,33076,2019,54,166,1,3,"Green, Blue, White",Disc,Dry,Fuel Injection,2017-10-05,October,4,Excellent,24107,907,147628132
TVS2014342394,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Meghalaya,8.8,202266,214916,17171,2014,65,122,1,3,"Blue, Green, White",ABS,Automatic,Fuel Injection,2017-10-08,October,4,Excellent,197745,907,147628132
TVS2017200167,TVS,Apache RTR 200 4V,Apache RTR 200 4V ABS,197.75,Motorcycle,Tamil Nadu,6.0,121499,133258,41156,2017,71,170,1,5,"Green, Blue, White, Red, Black",ABS,Dry,Fuel Injection,2017-10-08,October,4,Excellent,92102,907,147628132
TVS2021498984,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Gujarat,6.0,243118,258450,30903,2021,75,225,4,5,"Green, Black, White, Red, Blue",Standard,Wet,Fuel Injection,2017-10-08,October,4,Excellent,227547,907,147628132
TVS2021398688,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Tripura,9.7,127590,142079,20161,2021,51,172,4,2,"Green, Blue",Standard,Wet,Carburetor,2017-10-08,October,4,Excellent,121918,907,147628132
TVS2016557273,TVS,Star City Plus,Star City Plus 4V,109.7,Motorcycle,Jharkhand,7.6,148255,161247,45051,2016,56,163,4,3,"Green, Red, White",Standard,Dry,Fuel Injection,2017-10-08,October,4,Excellent,116196,907,147628132
TVS2021415048,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Arunachal Pradesh,6.2,107657,118999,10242,2021,64,153,2,4,"Green, Red, Black, White",Standard,Dry,Carburetor,2017-10-09,October,4,Excellent,108757,907,147628132
TVS2022924681,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Tripura,7.3,101774,111800,21181,2022,32,183,2,4,"Black, Green, Red, White",ABS,Multi-plate,Carburetor,2017-10-09,October,4,Average,90619,907,147628132
TVS2020951463,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Sikkim,6.8,109306,120877,48678,2020,44,189,2,4,"Red, Black, Blue, White",Disc,Wet,Fuel Injection,2017-10-09,October,4,Good,72199,907,147628132
TVS2017357072,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Assam,9.6,243700,253266,33497,2017,48,155,2,2,"Red, Green",Standard,Dry,Fuel Injection,2017-10-10,October,4,Good,219769,907,147628132
TVS2014790524,TVS,Apache RTR 200 4V,Apache RTR 200 4V ABS,197.75,Motorcycle,Odisha,5.1,208126,221484,33884,2014,54,175,2,5,"Blue, White, Black, Red, Green",Standard,Automatic,Carburetor,2017-10-11,October,4,Excellent,187600,907,147628132
TVS2015228745,TVS,Apache RTR 200 4V,Apache RTR 200 4V Pro,197.75,Motorcycle,Gujarat,6.0,112649,118210,25026,2015,59,136,1,5,"Red, Black, Blue, White, Green",Disc,Wet,Fuel Injection,2017-10-12,October,4,Excellent,93184,907,147628132
TVS2019812770,TVS,Sport,Sport Pro,109.7,Motorcycle,Odisha,9.8,85830,94008,27180,2019,61,157,4,3,"Green, White, Red",ABS,Automatic,Carburetor,2017-10-12,October,4,Excellent,66828,907,147628132
TVS2015714661,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Haryana,5.5,91658,102058,46295,2015,67,179,4,2,"Red, Blue",Standard,Automatic,Carburetor,2017-10-12,October,4,Excellent,55763,907,147628132
TVS2020871050,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Gujarat,7.1,195578,201913,49688,2020,44,133,4,2,"Red, Black",Standard,Dry,Fuel Injection,2017-10-12,October,4,Good,152225,907,147628132
TVS2017479179,TVS,Apache RTR 160,Apache RTR 160 ABS,159.7,Motorcycle,Manipur,9.1,100191,111412,43870,2017,51,242,4,2,"Blue, Black",Drum,Automatic,Carburetor,2017-10-13,October,4,Excellent,67542,907,147628132
TVS2016264086,TVS,Sport,Sport Standard,109.7,Motorcycle,Chhattisgarh,7.5,78626,98531,40911,2016,79,144,2,3,"Green, Black, Blue",Disc,Wet,Fuel Injection,2017-10-13,October,4,Excellent,57620,907,147628132
TVS2019881438,TVS,Star City Plus,Star City Plus Pro,109.7,Motorcycle,West Bengal,9.8,53838,69136,24008,2019,56,196,1,3,"White, Red, Green",Disc,Dry,Fuel Injection,2017-10-14,October,4,Excellent,45128,907,147628132
TVS2016410799,TVS,Apache RTR 200 4V,Apache RTR 200 4V ABS,197.75,Motorcycle,Meghalaya,8.6,93480,100295,20918,2016,70,187,4,3,"Black, Green, Red",Disc,Automatic,Carburetor,2017-10-14,October,4,Excellent,79377,907,147628132
TVS2014102926,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Odisha,7.3,222357,231307,46965,2014,63,116,2,2,"Black, White",Drum,Multi-plate,Fuel Injection,2017-10-14,October,4,Excellent,184342,907,147628132
TVS2016359544,TVS,Radeon,Radeon 4V,109.7,Motorcycle,West Bengal,7.4,118877,131133,18702,2016,70,178,4,2,"Green, White",ABS,Multi-plate,Fuel Injection,2017-10-15,October,4,Excellent,112431,907,147628132
TVS2016596572,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Goa,8.5,128674,139148,16155,2016,63,143,1,4,"Black, White, Red, Green",ABS,Wet,Carburetor,2017-10-16,October,4,Excellent,122993,907,147628132
TVS2020466069,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Karnataka,5.0,143195,161578,28247,2020,73,242,4,5,"White, Black, Red, Green, Blue",Disc,Dry,Carburetor,2017-10-16,October,4,Excellent,133331,907,147628132
TVS2020887873,TVS,Jupiter,Jupiter 4V,109.7,Scooter,Gujarat,8.8,171465,185923,49984,2020,80,203,2,3,"Black, Red, Green",Standard,Multi-plate,Fuel Injection,2017-10-17,October,4,Excellent,135939,907,147628132
TVS2013366415,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Rajasthan,5.6,214570,231618,39101,2013,34,140,4,2,"Green, Black",Disc,Wet,Carburetor,2017-10-17,October,4,Average,192517,907,147628132
TVS2018726016,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Karnataka,9.3,78077,91503,35703,2018,50,189,2,2,"Black, Green",ABS,Wet,Fuel Injection,2017-10-17,October,4,Good,55800,907,147628132
TVS2024794666,TVS,Apache RTR 180,Apache RTR 180 4V,177.4,Motorcycle,Kerala,7.0,202392,213199,35702,2024,54,111,1,4,"Red, Black, White, Blue",Standard,Automatic,Carburetor,2017-10-18,October,4,Excellent,177497,907,147628132
TVS2022443144,TVS,Star City Plus,Star City Plus ABS,109.7,Motorcycle,Himachal Pradesh,5.5,68957,76105,11595,2022,51,98,4,2,"Black, White",Standard,Dry,Fuel Injection,2017-10-18,October,4,Excellent,64510,907,147628132
TVS2021132074,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Himachal Pradesh,9.9,113217,120726,48857,2021,31,156,4,3,"Blue, Red, Black",Drum,Wet,Fuel Injection,2017-10-19,October,4,Average,71869,907,147628132
TVS2022197987,TVS,Sport,Sport Standard,109.7,Motorcycle,Kerala,6.7,221750,232953,19343,2022,50,179,1,4,"Blue, Red, White, Black",Standard,Dry,Fuel Injection,2017-10-19,October,4,Good,213610,907,147628132
TVS2018901353,TVS,Apache RTR 180,Apache RTR 180 Pro,177.4,Motorcycle,Andhra Pradesh,5.3,91161,97942,44757,2018,32,161,1,3,"Green, Red, White",Drum,Wet,Fuel Injection,2017-10-19,October,4,Average,53185,907,147628132
TVS2024299538,TVS,Scooty Zest 110,Scooty Zest 110 4V,109.7,Scooter,West Bengal,6.3,84615,101190,10130,2024,49,182,2,2,"Green, White",Drum,Dry,Carburetor,2017-10-19,October,4,Good,91060,907,147628132
TVS2018267594,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Maharashtra,8.6,175674,190125,43760,2018,69,98,1,5,"White, Blue, Black, Red, Green",Disc,Automatic,Fuel Injection,2017-10-19,October,4,Excellent,146365,907,147628132
TVS2017241986,TVS,Radeon,Radeon ABS,109.7,Motorcycle,Andhra Pradesh,9.1,238198,255916,35396,2017,38,194,4,5,"Blue, Green, White, Red, Black",Drum,Dry,Fuel Injection,2017-10-20,October,4,Average,220520,907,147628132
TVS2019773537,TVS,Star City Plus,Star City Plus ABS,109.7,Motorcycle,Kerala,8.7,238043,256367,14121,2019,72,105,2,5,"White, Black, Red, Green, Blue",Drum,Wet,Fuel Injection,2017-10-21,October,4,Excellent,242246,907,147628132
TVS2024449276,TVS,Scooty Zest 110,Scooty Zest 110 4V,109.7,Scooter,Punjab,9.6,102405,117055,43439,2024,70,247,1,4,"White, Black, Green, Red",ABS,Multi-plate,Carburetor,2017-10-21,October,4,Excellent,73616,907,147628132
TVS2016247174,TVS,Jupiter,Jupiter 4V,109.7,Scooter,Uttar Pradesh,9.8,105619,115875,39456,2016,51,163,2,4,"White, Blue, Green, Red",Drum,Dry,Carburetor,2017-10-21,October,4,Excellent,76419,907,147628132
TVS2015826657,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Uttarakhand,9.0,220815,233681,41425,2015,58,115,4,5,"Green, Blue, White, Red, Black",Standard,Wet,Carburetor,2017-10-21,October,4,Excellent,192256,907,147628132
TVS2022146424,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Assam,5.2,189986,208385,26708,2022,63,152,2,3,"Black, Blue, Green",ABS,Automatic,Fuel Injection,2017-10-21,October,4,Excellent,181677,907,147628132
TVS2019875710,TVS,Sport,Sport ABS,109.7,Motorcycle,Uttar Pradesh,8.6,198561,212617,33078,2019,40,235,1,3,"Blue, Red, White",Drum,Wet,Carburetor,2017-10-23,October,4,Good,179539,907,147628132
TVS2021371592,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Mizoram,7.9,215680,228275,44672,2021,37,106,4,5,"Black, Blue, Red, Green, White",Disc,Automatic,Carburetor,2017-10-23,October,4,Average,183603,907,147628132
TVS2017211965,TVS,Ronin,Ronin ABS,225.9,Motorcycle,Madhya Pradesh,5.2,197634,202855,10418,2017,68,209,2,2,"Red, Black",Standard,Automatic,Carburetor,2017-10-23,October,4,Excellent,192437,907,147628132
TVS2021797201,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Himachal Pradesh,9.7,118744,127870,31130,2021,54,206,1,5,"Red, Black, Blue, Green, White",ABS,Dry,Fuel Injection,2017-10-24,October,4,Excellent,96740,907,147628132
TVS2015465432,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Sikkim,5.5,54648,62898,25076,2015,44,156,1,4,"Blue, Green, Black, Red",Drum,Automatic,Fuel Injection,2017-10-24,October,4,Good,37822,907,147628132
TVS2014303689,TVS,Scooty Zest 110,Scooty Zest 110 4V,109.7,Scooter,Bihar,8.0,247448,254537,40723,2014,73,161,1,4,"Red, White, Black, Blue",Disc,Multi-plate,Carburetor,2017-10-24,October,4,Excellent,213814,907,147628132
TVS2016738322,TVS,Apache RTR 200 4V,Apache RTR 200 4V ABS,197.75,Motorcycle,Kerala,7.5,183789,202593,16472,2016,36,128,4,3,"Green, Red, White",ABS,Automatic,Carburetor,2017-10-24,October,4,Average,186121,907,147628132
TVS2023899541,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Haryana,6.6,73746,87566,49789,2023,30,184,4,5,"Red, Green, Blue, Black, White",Drum,Wet,Fuel Injection,2017-10-24,October,4,Average,37777,907,147628132
TVS2023601868,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Madhya Pradesh,7.3,239062,246220,38802,2023,64,149,4,2,"White, Red",Drum,Dry,Carburetor,2017-10-25,October,4,Excellent,207418,907,147628132
TVS2024308474,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,Goa,6.8,80247,90856,37400,2024,50,183,4,4,"White, Green, Blue, Red",ABS,Dry,Carburetor,2017-10-25,October,4,Good,53456,907,147628132
TVS2021271444,TVS,Apache RTR 200 4V,Apache RTR 200 4V Standard,197.75,Motorcycle,Chhattisgarh,6.8,94094,112677,16941,2021,60,250,4,4,"Blue, White, Green, Black",Drum,Multi-plate,Carburetor,2017-10-26,October,4,Excellent,95736,907,147628132
TVS2019496460,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Maharashtra,8.2,230478,244784,33468,2019,52,122,1,4,"Red, Black, Blue, White",Drum,Automatic,Fuel Injection,2017-10-26,October,4,Excellent,211316,907,147628132
TVS2016209478,TVS,Apache RTR 180,Apache RTR 180 Standard,177.4,Motorcycle,Haryana,6.8,102922,113886,29994,2016,68,194,4,5,"Green, Blue, White, Black, Red",Drum,Wet,Carburetor,2017-10-26,October,4,Excellent,83892,907,147628132
TVS2015433198,TVS,Sport,Sport Standard,109.7,Motorcycle,Tripura,5.0,101150,120694,49020,2015,50,96,4,3,"Blue, White, Green",ABS,Multi-plate,Carburetor,2017-10-26,October,4,Good,71674,907,147628132
TVS2022857961,TVS,Apache RTR 180,Apache RTR 180 ABS,177.4,Motorcycle,Meghalaya,6.9,184990,192071,27330,2022,70,235,2,4,"Green, White, Red, Black",Disc,Dry,Fuel Injection,2017-10-27,October,4,Excellent,164741,907,147628132
TVS2023453523,TVS,Apache RTR 200 4V,Apache RTR 200 4V Standard,197.75,Motorcycle,Nagaland,7.5,91965,103521,39693,2023,75,210,1,2,"Black, Red",Disc,Multi-plate,Fuel Injection,2017-10-27,October,4,Excellent,63828,907,147628132
TVS2022512442,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Andhra Pradesh,9.7,237830,252924,49554,2022,53,115,2,3,"Green, Black, Red",Standard,Dry,Carburetor,2017-10-27,October,4,Excellent,203370,907,147628132
TVS2015741070,TVS,Star City Plus,Star City Plus 4V,109.7,Motorcycle,West Bengal,9.5,74777,86558,27214,2015,66,195,1,4,"Green, Black, White, Blue",Disc,Wet,Fuel Injection,2017-10-28,October,4,Excellent,59344,907,147628132
TVS2018954423,TVS,Scooty Zest 110,Scooty Zest 110 4V,109.7,Scooter,Karnataka,7.7,208912,224198,12621,2018,44,113,2,3,"White, Green, Red",Disc,Dry,Fuel Injection,2017-10-28,October,4,Good,211577,907,147628132
TVS2016181225,TVS,Scooty Zest 110,Scooty Zest 110 Pro,109.7,Scooter,Kerala,8.2,215947,233648,42593,2016,61,207,2,2,"Blue, Green",Drum,Multi-plate,Carburetor,2017-10-28,October,4,Excellent,191055,907,147628132
TVS2019963202,TVS,Ntorq 125,Ntorq 125 ABS,124.8,Scooter,Haryana,7.2,96778,102640,43628,2019,30,98,2,4,"Green, White, Blue, Red",Drum,Multi-plate,Fuel Injection,2017-10-28,October,4,Average,59012,907,147628132
TVS2019408927,TVS,Apache RTR 160,Apache RTR 160 4V,159.7,Motorcycle,Kerala,7.7,96014,110105,40772,2019,30,120,2,4,"Blue, Black, Red, White",Standard,Dry,Carburetor,2017-10-28,October,4,Average,69333,907,147628132
TVS2020428940,TVS,Ronin,Ronin Standard,225.9,Motorcycle,Nagaland,9.4,63121,79540,33833,2020,73,179,2,3,"Green, Blue, Red",Disc,Automatic,Fuel Injection,2017-10-29,October,4,Excellent,45707,907,147628132
TVS2020922611,TVS,Scooty Zest 110,Scooty Zest 110 ABS,109.7,Scooter,Tripura,7.0,234413,246384,18220,2020,49,199,1,4,"Black, Green, Red, Blue",Standard,Automatic,Carburetor,2017-10-29,October,4,Good,228164,907,147628132
TVS2016518713,TVS,Apache RTR 180,Apache RTR 180 ABS,177.4,Motorcycle,Arunachal Pradesh,8.0,196540,211469,30808,2016,35,162,4,2,"Red, White",Standard,Automatic,Fuel Injection,2017-10-29,October,4,Average,180661,907,147628132
TVS2015520901,TVS,Star City Plus,Star City Plus 4V,109.7,Motorcycle,Meghalaya,9.8,184158,203040,22535,2015,59,244,1,5,"Blue, White, Green, Black, Red",Disc,Dry,Carburetor,2017-10-30,October,4,Excellent,180505,907,147628132
TVS2015814901,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Meghalaya,5.2,226834,231986,43192,2015,61,250,2,3,"Red, Green, Black",Standard,Dry,Fuel Injection,2017-10-30,October,4,Excellent,188794,907,147628132
TVS2021691652,TVS,Scooty Zest 110,Scooty Zest 110 4V,109.7,Scooter,West Bengal,5.6,243216,260389,36874,2021,33,101,1,4,"Red, White, Black, Green",ABS,Wet,Fuel Injection,2017-10-31,October,4,Average,223515,907,147628132
TVS2021122998,TVS,Star City Plus,Star City Plus 4V,109.7,Motorcycle,Haryana,5.2,234246,244082,17591,2021,58,100,1,2,"Blue, White",Disc,Dry,Carburetor,2017-10-31,October,4,Excellent,226491,907,147628132
TVS2023711239,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Meghalaya,8.2,141995,154428,22010,2023,47,235,4,5,"Black, White, Red, Green, Blue",Disc,Multi-plate,Carburetor,2017-11-01,November,4,Good,132418,805,129752116
TVS2017484147,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Uttarakhand,7.8,69074,83711,32669,2017,79,209,2,4,"White, Blue, Red, Green",Standard,Automatic,Carburetor,2017-11-02,November,4,Excellent,51042,805,129752116
TVS2020937200,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Gujarat,7.4,182662,201287,14036,2020,44,132,2,5,"Green, White, Red, Black, Blue",Disc,Wet,Fuel Injection,2017-11-02,November,4,Good,187251,805,129752116
TVS2015865046,TVS,Jupiter,Jupiter 4V,109.7,Scooter,Andhra Pradesh,9.9,54256,64020,22906,2015,71,199,1,3,"White, Black, Red",Standard,Dry,Fuel Injection,2017-11-02,November,4,Excellent,41114,805,129752116
TVS2023883315,TVS,Apache RTR 160,Apache RTR 160 Standard,159.7,Motorcycle,Odisha,10.0,74760,86235,10202,2023,77,124,4,2,"Green, Red",Disc,Multi-plate,Fuel Injection,2017-11-02,November,4,Excellent,76033,805,129752116
TVS2018710740,TVS,Ntorq 125,Ntorq 125 ABS,124.8,Scooter,Arunachal Pradesh,6.8,213693,225446,33952,2018,47,207,2,4,"Blue, Red, White, Black",ABS,Multi-plate,Fuel Injection,2017-11-03,November,4,Good,191494,805,129752116
TVS2022244841,TVS,Apache RTR 180,Apache RTR 180 Pro,177.4,Motorcycle,Uttar Pradesh,6.8,63865,73244,27800,2022,65,176,2,5,"Red, White, Black, Blue, Green",Standard,Multi-plate,Carburetor,2017-11-03,November,4,Excellent,45444,805,129752116
TVS2019461727,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Assam,9.1,93845,103144,18595,2019,40,160,1,5,"Black, Red, White, Blue, Green",Drum,Multi-plate,Fuel Injection,2017-11-03,November,4,Good,84549,805,129752116
TVS2020817048,TVS,Apache RTR 160,Apache RTR 160 4V,159.7,Motorcycle,Chhattisgarh,9.6,123918,131133,29576,2020,65,175,4,3,"Black, Red, Green",Standard,Wet,Carburetor,2017-11-04,November,4,Excellent,101557,805,129752116
TVS2021528801,TVS,Apache RTR 160,Apache RTR 160 Standard,159.7,Motorcycle,Arunachal Pradesh,5.7,121523,140102,40755,2021,60,130,1,4,"Black, Green, Blue, Red",Disc,Wet,Carburetor,2017-11-04,November,4,Excellent,99347,805,129752116
TVS2022577459,TVS,Jupiter,Jupiter 4V,109.7,Scooter,West Bengal,7.1,165769,179979,17560,2022,76,108,4,3,"Blue, White, Black",Disc,Automatic,Carburetor,2017-11-04,November,4,Excellent,162419,805,129752116
TVS2019897828,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Andhra Pradesh,9.4,209166,217220,37528,2019,62,106,2,3,"Black, White, Green",Disc,Automatic,Fuel Injection,2017-11-04,November,4,Excellent,179692,805,129752116
TVS2021306888,TVS,Apache RTR 200 4V,Apache RTR 200 4V Standard,197.75,Motorcycle,Haryana,9.5,112561,124777,19305,2021,66,150,2,3,"Blue, Green, Black",Drum,Multi-plate,Fuel Injection,2017-11-04,November,4,Excellent,105472,805,129752116
TVS2021485388,TVS,Scooty Zest 110,Scooty Zest 110 ABS,109.7,Scooter,Tripura,8.7,232043,239506,26696,2021,41,165,1,5,"White, Blue, Black, Green, Red",Drum,Automatic,Fuel Injection,2017-11-05,November,4,Good,212810,805,129752116
TVS2014335287,TVS,Ronin,Ronin Standard,225.9,Motorcycle,Bihar,7.1,77677,93840,42653,2014,43,210,1,2,"Green, Black",Drum,Multi-plate,Carburetor,2017-11-05,November,4,Good,51187,805,129752116
TVS2015553528,TVS,Ronin,Ronin Pro,225.9,Motorcycle,Rajasthan,7.1,199058,214679,44006,2015,80,137,1,5,"Black, Blue, White, Red, Green",Disc,Multi-plate,Fuel Injection,2017-11-05,November,4,Excellent,170673,805,129752116
TVS2024852863,TVS,Jupiter,Jupiter 4V,109.7,Scooter,Mizoram,6.0,179879,189608,36538,2024,55,134,2,5,"Green, Red, White, Black, Blue",ABS,Automatic,Fuel Injection,2017-11-05,November,4,Excellent,153070,805,129752116
TVS2015698238,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Gujarat,8.4,176659,191605,44296,2015,69,140,2,4,"Green, Blue, White, Black",Disc,Automatic,Fuel Injection,2017-11-05,November,4,Excellent,147309,805,129752116
TVS2018481278,TVS,Apache RTR 200 4V,Apache RTR 200 4V 4V,197.75,Motorcycle,Punjab,8.8,198400,208830,15271,2018,50,224,4,2,"Blue, Green",Standard,Dry,Fuel Injection,2017-11-06,November,4,Good,193559,805,129752116
TVS2020343086,TVS,Ronin,Ronin Standard,225.9,Motorcycle,Sikkim,6.7,125566,142109,10808,2020,41,135,4,2,"Blue, Green",Standard,Automatic,Fuel Injection,2017-11-06,November,4,Good,131301,805,129752116
TVS2023838639,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Haryana,8.0,183987,195052,44125,2023,68,187,2,2,"Green, White",Drum,Multi-plate,Carburetor,2017-11-06,November,4,Excellent,150927,805,129752116
TVS2023585873,TVS,Sport,Sport Pro,109.7,Motorcycle,Rajasthan,6.6,114836,133015,33878,2023,68,94,1,4,"White, Red, Blue, Green",ABS,Multi-plate,Fuel Injection,2017-11-07,November,4,Excellent,99137,805,129752116
TVS2021743767,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,West Bengal,6.3,61931,79696,38623,2021,30,117,2,4,"Black, Green, White, Blue",Standard,Wet,Fuel Injection,2017-11-08,November,4,Average,41073,805,129752116
TVS2017799096,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,Manipur,5.1,168706,186287,16051,2017,48,93,1,3,"Blue, Green, White",ABS,Multi-plate,Carburetor,2017-11-08,November,4,Good,170236,805,129752116
TVS2020211529,TVS,Radeon,Radeon 4V,109.7,Motorcycle,Odisha,9.2,173417,182138,41487,2020,77,248,2,2,"Green, Red",Standard,Multi-plate,Carburetor,2017-11-09,November,4,Excellent,140651,805,129752116
TVS2015116720,TVS,Scooty Zest 110,Scooty Zest 110 Pro,109.7,Scooter,Nagaland,6.6,114078,133081,13686,2015,64,124,1,4,"Black, Red, Blue, Green",Disc,Dry,Carburetor,2017-11-09,November,4,Excellent,119395,805,129752116
TVS2020979220,TVS,Star City Plus,Star City Plus ABS,109.7,Motorcycle,Maharashtra,9.6,119134,124583,41185,2020,60,229,4,4,"Black, Green, Blue, Red",Standard,Automatic,Fuel Injection,2017-11-09,November,4,Excellent,83398,805,129752116
TVS2015648562,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Mizoram,5.5,70136,85794,43404,2015,49,137,1,3,"Black, White, Green",Standard,Dry,Fuel Injection,2017-11-09,November,4,Good,42390,805,129752116
TVS2019775107,TVS,Jupiter,Jupiter ABS,109.7,Scooter,Odisha,7.5,188053,202536,22147,2019,39,243,2,2,"Red, Green",Standard,Multi-plate,Fuel Injection,2017-11-10,November,4,Average,180389,805,129752116
TVS2014466799,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Assam,5.0,51810,64546,34104,2014,37,118,1,5,"Red, White, Black, Green, Blue",Drum,Multi-plate,Fuel Injection,2017-11-10,November,4,Average,30442,805,129752116
TVS2017281776,TVS,Apache RTR 180,Apache RTR 180 Pro,177.4,Motorcycle,Himachal Pradesh,6.6,79865,87519,34004,2017,51,215,4,2,"Black, Blue",Drum,Dry,Fuel Injection,2017-11-10,November,4,Excellent,53515,805,129752116
TVS2022961858,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Sikkim,7.1,108141,117895,23970,2022,50,113,1,3,"Black, White, Blue",ABS,Dry,Carburetor,2017-11-11,November,4,Good,93925,805,129752116
TVS2019683412,TVS,Apache RTR 160,Apache RTR 160 4V,159.7,Motorcycle,Odisha,9.1,106002,122537,13438,2019,73,226,1,2,"Red, White",Standard,Multi-plate,Carburetor,2017-11-11,November,4,Excellent,109099,805,129752116
TVS2018605965,TVS,Scooty Zest 110,Scooty Zest 110 ABS,109.7,Scooter,Goa,6.2,136960,152573,28069,2018,38,241,2,5,"Red, Green, Black, Blue, White",ABS,Automatic,Fuel Injection,2017-11-11,November,4,Average,124504,805,129752116
TVS2013224471,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Goa,7.3,187145,202495,18891,2013,45,234,2,4,"White, Green, Red, Blue",Drum,Wet,Carburetor,2017-11-12,November,4,Good,183604,805,129752116
TVS2022737564,TVS,Jupiter,Jupiter 4V,109.7,Scooter,Meghalaya,7.9,178630,192402,35815,2022,49,165,4,5,"Blue, Green, Black, Red, White",Disc,Wet,Carburetor,2017-11-12,November,4,Good,156587,805,129752116
