Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
BAJ2017159912,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Assam,7.9,84900,91432,29465,2017,41,200,2,5,"Red, Blue, White, Green, Black",Disc,Wet,Carburetor,2017-09-30,September,3,Good,61967,788,129476126
BAJ2022929291,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Odisha,5.9,87728,102664,42348,2022,58,174,4,3,"Blue, Green, Red",ABS,Dry,Carburetor,2017-09-30,September,3,Excellent,60316,788,129476126
BAJ2018603524,Bajaj,Avenger Cruise 220,Avenger Cruise 220 ABS,220,Motorcycle,Haryana,8.6,66407,72846,29823,2018,34,131,2,4,"Red, Black, Blue, Green",Drum,Multi-plate,Carburetor,2017-10-01,October,4,Average,43023,842,136763933
BAJ2020742380,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Tamil Nadu,6.2,185276,201655,42507,2020,65,134,1,5,"Red, White, Black, Green, Blue",Disc,Automatic,Carburetor,2017-10-01,October,4,Excellent,159148,842,136763933
BAJ2014597743,Bajaj,Dominar 250,Dominar 250 ABS,248.77,Motorcycle,Assam,6.8,127392,135655,25268,2014,64,223,1,2,"Green, Black",ABS,Multi-plate,Carburetor,2017-10-02,October,4,Excellent,110387,842,136763933
BAJ2022874919,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Kerala,7.8,142286,149255,38531,2022,59,169,2,5,"Blue, White, Black, Red, Green",Standard,Wet,Fuel Injection,2017-10-02,October,4,Excellent,110724,842,136763933
BAJ2019146422,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Gujarat,9.0,228526,239555,28526,2019,43,119,1,2,"Green, White",Standard,Wet,Carburetor,2017-10-02,October,4,Good,211029,842,136763933
BAJ2022788934,Bajaj,CT 110X,CT 110X Standard,115.45,Motorcycle,Himachal Pradesh,5.5,66197,76503,12684,2022,34,225,2,5,"White, Black, Green, Red, Blue",Standard,Automatic,Fuel Injection,2017-10-02,October,4,Average,63819,842,136763933
BAJ2023675482,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Andhra Pradesh,9.7,113846,128903,18036,2023,60,190,2,4,"Blue, Green, White, Black",Standard,Multi-plate,Carburetor,2017-10-02,October,4,Excellent,110867,842,136763933
BAJ2016562545,Bajaj,Avenger Cruise 220,Avenger Cruise 220 4V,220,Motorcycle,Jharkhand,7.6,121080,138724,47666,2016,33,121,4,2,"Black, Red",Standard,Dry,Carburetor,2017-10-02,October,4,Average,91058,842,136763933
BAJ2016639870,Bajaj,Platina 100,Platina 100 Standard,102,Motorcycle,Assam,9.8,219226,236472,35834,2016,52,145,1,3,"White, Red, Black",Drum,Automatic,Fuel Injection,2017-10-02,October,4,Excellent,200638,842,136763933
BAJ2019650599,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Sikkim,9.4,193539,207418,34837,2019,73,177,1,3,"Green, White, Black",Standard,Dry,Fuel Injection,2017-10-03,October,4,Excellent,172581,842,136763933
BAJ2018732561,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Tripura,8.0,105961,115604,28259,2018,73,197,2,2,"Black, White",Disc,Dry,Fuel Injection,2017-10-03,October,4,Excellent,87345,842,136763933
BAJ2020461968,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Assam,9.6,239982,250726,18259,2020,48,113,1,4,"Blue, Red, Green, White",Drum,Automatic,Fuel Injection,2017-10-04,October,4,Good,232467,842,136763933
BAJ2015585588,Bajaj,Avenger Cruise 220,Avenger Cruise 220 ABS,220,Motorcycle,Maharashtra,9.2,182248,197477,10468,2015,66,191,1,3,"White, Red, Blue",Disc,Dry,Fuel Injection,2017-10-05,October,4,Excellent,187009,842,136763933
BAJ2024761598,Bajaj,CT 110X,CT 110X 4V,115.45,Motorcycle,Himachal Pradesh,7.0,190895,205427,44762,2024,77,224,2,2,"Green, Black",Disc,Wet,Fuel Injection,2017-10-06,October,4,Excellent,160665,842,136763933
BAJ2019761250,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Uttarakhand,7.5,233208,246205,42436,2019,47,232,1,4,"Blue, Red, Green, White",Drum,Dry,Fuel Injection,2017-10-06,October,4,Good,203769,842,136763933
BAJ2024588702,Bajaj,Pulsar 150,Pulsar 150 Pro,149.5,Motorcycle,Gujarat,9.6,180703,187698,40523,2024,50,234,4,2,"White, Blue",Drum,Dry,Carburetor,2017-10-06,October,4,Good,147175,842,136763933
BAJ2021762741,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Nagaland,10.0,82335,89856,17090,2021,47,189,4,5,"White, Green, Red, Black, Blue",Disc,Wet,Fuel Injection,2017-10-07,October,4,Good,72766,842,136763933
BAJ2019157602,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Jharkhand,7.0,198923,208665,24157,2019,38,156,1,3,"White, Red, Blue",Standard,Dry,Carburetor,2017-10-07,October,4,Average,184508,842,136763933
BAJ2023749364,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Uttar Pradesh,6.3,222121,229891,12708,2023,64,150,1,5,"Green, Blue, Black, Red, White",Drum,Multi-plate,Fuel Injection,2017-10-07,October,4,Excellent,217183,842,136763933
BAJ2019177460,Bajaj,Dominar 250,Dominar 250 4V,248.77,Motorcycle,Tamil Nadu,7.9,50363,65578,10808,2019,78,96,2,5,"Green, Red, Black, White, Blue",Drum,Wet,Carburetor,2017-10-07,October,4,Excellent,54770,842,136763933
BAJ2021577416,Bajaj,Pulsar NS160,Pulsar NS160 4V,160.3,Motorcycle,Tripura,5.1,205783,225178,29301,2021,34,156,4,5,"Blue, Green, Red, White, Black",Drum,Multi-plate,Carburetor,2017-10-08,October,4,Average,195877,842,136763933
BAJ2017663046,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Kerala,8.7,178195,190978,43942,2017,33,127,2,5,"White, Black, Blue, Red, Green",Drum,Automatic,Carburetor,2017-10-08,October,4,Average,147036,842,136763933
BAJ2016256841,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Chhattisgarh,9.4,143991,151556,39897,2016,50,225,1,4,"Red, Black, Green, Blue",Disc,Multi-plate,Fuel Injection,2017-10-09,October,4,Good,111659,842,136763933
BAJ2017245994,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Madhya Pradesh,9.4,52495,69625,27356,2017,70,188,4,3,"Red, White, Black",Standard,Automatic,Carburetor,2017-10-09,October,4,Excellent,42269,842,136763933
BAJ2021625024,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Manipur,9.6,202199,209611,24777,2021,34,240,2,2,"Green, Black",Drum,Dry,Fuel Injection,2017-10-10,October,4,Average,184834,842,136763933
BAJ2024457917,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Maharashtra,7.9,154544,169603,36567,2024,39,199,1,5,"Black, Green, Blue, White, Red",Drum,Dry,Fuel Injection,2017-10-11,October,4,Average,133036,842,136763933
BAJ2017743710,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Arunachal Pradesh,5.3,76379,89020,33047,2017,37,98,4,2,"Black, White",ABS,Dry,Fuel Injection,2017-10-12,October,4,Average,55973,842,136763933
BAJ2019246038,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Maharashtra,8.7,198273,205839,34928,2019,69,230,1,5,"White, Black, Red, Blue, Green",Disc,Multi-plate,Carburetor,2017-10-12,October,4,Excellent,170911,842,136763933
BAJ2014448366,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Tamil Nadu,8.6,215153,222464,26884,2014,54,97,2,2,"Black, Red",Disc,Automatic,Carburetor,2017-10-12,October,4,Excellent,195580,842,136763933
BAJ2021312360,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Kerala,8.0,149874,166790,13345,2021,64,208,2,2,"Green, White",Drum,Dry,Fuel Injection,2017-10-12,October,4,Excellent,153445,842,136763933
BAJ2016433398,Bajaj,Pulsar 150,Pulsar 150 4V,149.5,Motorcycle,Odisha,5.3,203554,220956,36141,2016,32,136,4,3,"White, Red, Green",Standard,Wet,Carburetor,2017-10-13,October,4,Average,184815,842,136763933
BAJ2013439773,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Punjab,7.6,242053,260832,29871,2013,32,93,4,5,"Green, Black, Blue, White, Red",Disc,Wet,Fuel Injection,2017-10-13,October,4,Average,230961,842,136763933
BAJ2022474713,Bajaj,Dominar 250,Dominar 250 4V,248.77,Motorcycle,Himachal Pradesh,7.7,220260,227079,45047,2022,35,132,4,2,"Red, Green",Drum,Automatic,Carburetor,2017-10-13,October,4,Average,182032,842,136763933
BAJ2023981578,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Manipur,9.8,150926,166004,12437,2023,56,173,1,5,"Blue, Black, Red, White, Green",Drum,Multi-plate,Fuel Injection,2017-10-14,October,4,Excellent,153567,842,136763933
BAJ2016627312,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Uttar Pradesh,5.1,120133,126866,36485,2016,65,98,2,4,"Blue, Green, White, Red",Disc,Multi-plate,Fuel Injection,2017-10-14,October,4,Excellent,90381,842,136763933
BAJ2020789994,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Rajasthan,6.6,211660,220490,27856,2020,69,132,1,4,"Green, White, Red, Blue",Standard,Automatic,Carburetor,2017-10-14,October,4,Excellent,192634,842,136763933
BAJ2016225353,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Gujarat,6.9,68819,87796,43162,2016,35,197,1,5,"Red, White, Green, Blue, Black",Standard,Wet,Fuel Injection,2017-10-15,October,4,Average,44634,842,136763933
BAJ2017418151,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Meghalaya,10.0,86544,102375,23283,2017,73,232,2,5,"Red, Black, White, Blue, Green",Drum,Multi-plate,Fuel Injection,2017-10-15,October,4,Excellent,79092,842,136763933
BAJ2021150251,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Nagaland,5.7,182646,195119,36201,2021,58,117,2,5,"White, Blue, Red, Green, Black",ABS,Wet,Carburetor,2017-10-15,October,4,Excellent,158918,842,136763933
BAJ2015992613,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Uttar Pradesh,5.7,206019,219846,30509,2015,39,206,1,4,"Black, Green, Red, White",ABS,Wet,Carburetor,2017-10-15,October,4,Average,189337,842,136763933
BAJ2017408976,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Goa,6.6,142443,151592,38914,2017,63,190,2,5,"Green, White, Black, Red, Blue",Standard,Automatic,Fuel Injection,2017-10-16,October,4,Excellent,112678,842,136763933
BAJ2018262338,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Assam,8.7,98496,114518,31704,2018,59,205,2,5,"Red, Black, Green, Blue, White",Disc,Automatic,Fuel Injection,2017-10-16,October,4,Excellent,82814,842,136763933
BAJ2022314600,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Chhattisgarh,9.7,209873,218107,22886,2022,46,139,2,3,"Black, White, Red",Standard,Wet,Fuel Injection,2017-10-17,October,4,Good,195221,842,136763933
BAJ2014127295,Bajaj,Pulsar NS160,Pulsar NS160 Pro,160.3,Motorcycle,Arunachal Pradesh,9.7,175201,182595,36813,2014,44,119,2,3,"Green, Black, Blue",Disc,Dry,Carburetor,2017-10-17,October,4,Good,145782,842,136763933
BAJ2021421768,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Goa,6.5,156543,174673,36763,2021,41,165,2,2,"Red, Black",ABS,Automatic,Carburetor,2017-10-17,October,4,Good,137910,842,136763933
BAJ2017762602,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,West Bengal,6.5,238688,256058,32538,2017,39,219,4,2,"Black, White",ABS,Dry,Carburetor,2017-10-17,October,4,Average,223520,842,136763933
BAJ2022562875,Bajaj,Pulsar 150,Pulsar 150 4V,149.5,Motorcycle,Maharashtra,7.4,112912,131204,43835,2022,56,202,4,3,"Green, White, Red",Disc,Wet,Fuel Injection,2017-10-18,October,4,Excellent,87369,842,136763933
BAJ2017602886,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Mizoram,8.3,216655,231380,34093,2017,36,160,2,3,"White, Black, Green",ABS,Wet,Fuel Injection,2017-10-18,October,4,Average,197287,842,136763933
BAJ2022231874,Bajaj,Pulsar NS160,Pulsar NS160 4V,160.3,Motorcycle,Mizoram,7.7,215741,233722,31886,2022,76,137,2,3,"Black, White, Green",Disc,Dry,Carburetor,2017-10-19,October,4,Excellent,201836,842,136763933
BAJ2014576533,Bajaj,Pulsar NS160,Pulsar NS160 4V,160.3,Motorcycle,Telangana,7.2,154650,174239,34071,2014,63,92,2,2,"Blue, Red",Drum,Automatic,Carburetor,2017-10-19,October,4,Excellent,140168,842,136763933
BAJ2023257477,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Andhra Pradesh,5.4,209114,226291,10002,2023,45,105,4,4,"Blue, Red, Green, White",ABS,Wet,Fuel Injection,2017-10-19,October,4,Good,216289,842,136763933
BAJ2021320486,Bajaj,CT 110X,CT 110X Pro,115.45,Motorcycle,Jharkhand,5.1,202382,217004,22499,2021,59,212,2,2,"Green, White",ABS,Multi-plate,Carburetor,2017-10-20,October,4,Excellent,194505,842,136763933
BAJ2020575872,Bajaj,Pulsar NS160,Pulsar NS160 Standard,160.3,Motorcycle,Andhra Pradesh,5.1,226131,241627,37009,2020,36,186,2,3,"White, Blue, Green",Drum,Automatic,Carburetor,2017-10-20,October,4,Average,204618,842,136763933
BAJ2018923876,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Punjab,5.9,51542,58934,33292,2018,60,150,1,4,"Blue, Green, Black, White",ABS,Multi-plate,Fuel Injection,2017-10-21,October,4,Excellent,25642,842,136763933
BAJ2015188122,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Gujarat,7.3,224350,229841,46397,2015,49,125,2,2,"Red, Blue",Disc,Wet,Carburetor,2017-10-21,October,4,Good,183444,842,136763933
BAJ2018720068,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Jharkhand,9.5,70141,86989,41393,2018,34,189,1,3,"Blue, Red, White",ABS,Wet,Fuel Injection,2017-10-21,October,4,Average,45596,842,136763933
BAJ2016627774,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Chhattisgarh,5.4,136733,147380,12260,2016,35,171,2,3,"Green, White, Red",Disc,Multi-plate,Fuel Injection,2017-10-21,October,4,Average,135120,842,136763933
BAJ2022440356,Bajaj,Pulsar 150,Pulsar 150 ABS,149.5,Motorcycle,Telangana,8.5,193806,204864,34987,2022,40,100,1,3,"Black, Green, White",ABS,Multi-plate,Fuel Injection,2017-10-23,October,4,Good,169877,842,136763933
BAJ2013488738,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Bihar,8.5,249097,263757,22417,2013,34,189,4,3,"Green, Black, Red",Standard,Multi-plate,Carburetor,2017-10-23,October,4,Average,241340,842,136763933
BAJ2014795550,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Karnataka,6.6,230916,242438,21586,2014,51,220,2,2,"White, Blue",ABS,Wet,Fuel Injection,2017-10-23,October,4,Excellent,220852,842,136763933
BAJ2016703047,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Tripura,7.2,78754,87512,27073,2016,62,233,4,4,"Blue, Red, Black, Green",Disc,Dry,Fuel Injection,2017-10-25,October,4,Excellent,60439,842,136763933
BAJ2018379079,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Assam,6.0,126747,141152,12005,2018,32,106,1,2,"Green, Blue",ABS,Wet,Carburetor,2017-10-26,October,4,Average,129147,842,136763933
BAJ2017734911,Bajaj,Dominar 250,Dominar 250 Standard,248.77,Motorcycle,Chhattisgarh,9.4,104085,122088,37870,2017,52,219,2,5,"Red, White, Black, Green, Blue",Drum,Multi-plate,Carburetor,2017-10-26,October,4,Excellent,84218,842,136763933
BAJ2022277292,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Himachal Pradesh,7.3,194611,199794,49491,2022,47,90,1,4,"Blue, White, Green, Black",Standard,Dry,Carburetor,2017-10-27,October,4,Good,150303,842,136763933
BAJ2017772349,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Arunachal Pradesh,5.3,240318,258057,34307,2017,49,166,2,3,"Green, Red, White",Standard,Automatic,Fuel Injection,2017-10-27,October,4,Good,223750,842,136763933
BAJ2017133052,Bajaj,Pulsar 150,Pulsar 150 Pro,149.5,Motorcycle,Madhya Pradesh,9.3,220620,232537,12403,2017,43,187,1,5,"White, Green, Red, Black, Blue",Drum,Multi-plate,Fuel Injection,2017-10-28,October,4,Good,220134,842,136763933
BAJ2018523671,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Madhya Pradesh,5.3,62868,77892,16035,2018,44,122,2,5,"Red, Blue, Black, White, Green",ABS,Automatic,Carburetor,2017-10-29,October,4,Good,61857,842,136763933
BAJ2020569503,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Haryana,9.4,185269,194123,12799,2020,45,210,2,2,"Red, Blue",Drum,Multi-plate,Carburetor,2017-10-29,October,4,Good,181324,842,136763933
BAJ2017326999,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Chhattisgarh,9.6,98341,106912,25150,2017,36,138,2,3,"Green, Black, Red",Drum,Multi-plate,Carburetor,2017-10-29,October,4,Average,81762,842,136763933
BAJ2015546170,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Maharashtra,8.9,165990,178016,41098,2015,60,210,2,3,"Black, Blue, Green",Disc,Wet,Fuel Injection,2017-10-29,October,4,Excellent,136918,842,136763933
BAJ2020457540,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,West Bengal,8.0,89398,108621,38824,2020,33,96,1,4,"Black, Blue, White, Green",ABS,Automatic,Carburetor,2017-10-31,October,4,Average,69797,842,136763933
BAJ2020191435,Bajaj,CT 110X,CT 110X 4V,115.45,Motorcycle,Bihar,7.2,244779,251127,26825,2020,75,231,1,2,"Black, Green",Standard,Multi-plate,Carburetor,2017-11-01,November,4,Excellent,224302,826,134715263
BAJ2024668292,Bajaj,Pulsar RS200,Pulsar RS200 Pro,199.5,Motorcycle,Goa,8.9,50823,59385,30649,2024,69,177,1,3,"White, Black, Blue",ABS,Automatic,Carburetor,2017-11-01,November,4,Excellent,28736,826,134715263
BAJ2022386733,Bajaj,Dominar 250,Dominar 250 Standard,248.77,Motorcycle,Jharkhand,7.2,92612,109629,35736,2022,51,199,1,5,"Green, Black, Red, Blue, White",ABS,Wet,Fuel Injection,2017-11-02,November,4,Excellent,73893,826,134715263
BAJ2022409829,Bajaj,CT 110X,CT 110X ABS,115.45,Motorcycle,Jharkhand,7.7,81569,87371,27523,2022,31,142,4,2,"Green, White",Standard,Wet,Fuel Injection,2017-11-02,November,4,Average,59848,826,134715263
BAJ2023894612,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Odisha,8.2,102888,111067,26966,2023,55,222,2,4,"Black, Red, White, Green",Drum,Dry,Fuel Injection,2017-11-02,November,4,Excellent,84101,826,134715263
BAJ2019728644,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Punjab,8.6,187835,205447,27254,2019,78,190,4,5,"White, Green, Black, Blue, Red",Disc,Dry,Carburetor,2017-11-03,November,4,Excellent,178193,826,134715263
BAJ2021467990,Bajaj,Pulsar RS200,Pulsar RS200 Standard,199.5,Motorcycle,Gujarat,8.2,100878,108749,36438,2021,41,157,4,2,"Green, Blue",ABS,Wet,Fuel Injection,2017-11-03,November,4,Good,72311,826,134715263
BAJ2020407513,Bajaj,CT 110X,CT 110X 4V,115.45,Motorcycle,Meghalaya,10.0,194729,212451,47011,2020,80,200,2,4,"Black, White, Red, Green",Drum,Dry,Fuel Injection,2017-11-03,November,4,Excellent,165440,826,134715263
BAJ2019328045,Bajaj,Chetak (Electric),Chetak (Electric) Standard,Electric,Scooter,Meghalaya,7.3,227212,243822,41189,2019,61,232,1,3,"Blue, Green, Black",Standard,Wet,Carburetor,2017-11-05,November,4,Excellent,202633,826,134715263
BAJ2015395498,Bajaj,Pulsar NS160,Pulsar NS160 Standard,160.3,Motorcycle,Gujarat,5.2,210883,217865,24688,2015,69,215,4,4,"Green, Blue, Black, White",ABS,Multi-plate,Fuel Injection,2017-11-06,November,4,Excellent,193177,826,134715263
BAJ2022160105,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Chhattisgarh,6.4,208032,218175,10326,2022,79,141,4,2,"Red, Blue",Standard,Multi-plate,Carburetor,2017-11-06,November,4,Excellent,207849,826,134715263
BAJ2018976410,Bajaj,Dominar 250,Dominar 250 ABS,248.77,Motorcycle,West Bengal,8.4,212445,229723,43026,2018,48,105,2,2,"Green, Red",ABS,Multi-plate,Carburetor,2017-11-06,November,4,Good,186697,826,134715263
BAJ2022478167,Bajaj,Pulsar RS200,Pulsar RS200 4V,199.5,Motorcycle,Sikkim,5.2,175511,181494,45976,2022,51,245,2,5,"Black, Green, Blue, Red, White",Drum,Dry,Fuel Injection,2017-11-07,November,4,Excellent,135518,826,134715263
BAJ2019993851,Bajaj,Chetak (Electric),Chetak (Electric) 4V,Electric,Scooter,Arunachal Pradesh,6.3,237001,253265,17813,2019,55,241,4,2,"White, Green",ABS,Multi-plate,Carburetor,2017-11-07,November,4,Excellent,235452,826,134715263
BAJ2017536212,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Gujarat,7.5,110603,127325,46100,2017,73,186,4,3,"Blue, Red, Black",Disc,Multi-plate,Carburetor,2017-11-07,November,4,Excellent,81225,826,134715263
BAJ2017410184,Bajaj,Pulsar 150,Pulsar 150 Standard,149.5,Motorcycle,Bihar,8.4,200310,215392,16187,2017,76,157,2,5,"Black, Green, Red, White, Blue",ABS,Automatic,Fuel Injection,2017-11-07,November,4,Excellent,199205,826,134715263
BAJ2021922448,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,Himachal Pradesh,6.0,217202,224686,24391,2021,79,179,4,5,"Black, Green, Red, Blue, White",ABS,Wet,Fuel Injection,2017-11-08,November,4,Excellent,200295,826,134715263
BAJ2021298069,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Haryana,9.1,102871,116562,40372,2021,53,249,4,3,"Red, White, Green",Disc,Multi-plate,Carburetor,2017-11-08,November,4,Excellent,76190,826,134715263
BAJ2022427455,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Meghalaya,7.4,144364,162259,15421,2022,64,108,2,2,"Red, Black",Standard,Wet,Fuel Injection,2017-11-09,November,4,Excellent,146838,826,134715263
BAJ2023674181,Bajaj,Dominar 250,Dominar 250 Pro,248.77,Motorcycle,Arunachal Pradesh,8.8,72879,88342,47884,2023,59,167,1,4,"Green, White, Red, Black",Disc,Dry,Fuel Injection,2017-11-09,November,4,Excellent,40458,826,134715263
BAJ2016235778,Bajaj,Chetak (Electric),Chetak (Electric) Pro,Electric,Scooter,West Bengal,7.8,236815,252619,32311,2016,51,225,1,4,"Green, Black, White, Red",ABS,Multi-plate,Carburetor,2017-11-09,November,4,Excellent,220308,826,134715263
BAJ2018134740,Bajaj,Pulsar 150,Pulsar 150 ABS,149.5,Motorcycle,Maharashtra,9.0,177437,193519,36482,2018,44,153,2,4,"Blue, Black, Red, Green",ABS,Dry,Fuel Injection,2017-11-09,November,4,Good,157037,826,134715263
BAJ2022789273,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Assam,7.7,178071,186235,29593,2022,33,224,4,2,"White, Green",ABS,Multi-plate,Carburetor,2017-11-09,November,4,Average,156642,826,134715263
BAJ2016841388,Bajaj,Pulsar NS160,Pulsar NS160 4V,160.3,Motorcycle,Meghalaya,9.8,107815,114814,31593,2016,53,135,1,4,"Blue, Green, Black, White",Standard,Dry,Carburetor,2017-11-11,November,4,Excellent,83221,826,134715263
BAJ2019953877,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Meghalaya,5.0,215160,224366,30911,2019,39,241,2,4,"Red, Blue, White, Green",ABS,Multi-plate,Fuel Injection,2017-11-11,November,4,Average,193455,826,134715263
BAJ2015956073,Bajaj,Dominar 250,Dominar 250 Standard,248.77,Motorcycle,Sikkim,9.6,115574,128463,27407,2015,53,217,2,2,"Green, Black",Standard,Multi-plate,Fuel Injection,2017-11-12,November,4,Excellent,101056,826,134715263
BAJ2015412354,Bajaj,Avenger Cruise 220,Avenger Cruise 220 Pro,220,Motorcycle,Gujarat,7.5,244923,263665,27054,2015,80,160,2,4,"Green, Blue, White, Red",Drum,Wet,Carburetor,2017-11-13,November,4,Excellent,236611,826,134715263
BAJ2021802848,Bajaj,Pulsar 150,Pulsar 150 Pro,149.5,Motorcycle,Maharashtra,8.6,201651,210614,26916,2021,72,112,4,3,"Blue, Red, Green",Standard,Wet,Fuel Injection,2017-11-13,November,4,Excellent,183698,826,134715263
BAJ2020561408,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Karnataka,6.1,160875,168031,40199,2020,48,163,1,3,"Green, Red, White",ABS,Wet,Carburetor,2017-11-14,November,4,Good,127832,826,134715263
BAJ2016615985,Bajaj,Dominar 250,Dominar 250 4V,248.77,Motorcycle,Nagaland,5.2,139819,158274,32678,2016,48,92,1,4,"Red, Black, Blue, Green",Standard,Dry,Fuel Injection,2017-11-14,November,4,Good,125596,826,134715263
BAJ2016825266,Bajaj,Pulsar RS200,Pulsar RS200 4V,199.5,Motorcycle,Bihar,8.9,97017,108544,14015,2016,61,195,4,5,"Blue, Red, White, Green, Black",Standard,Automatic,Carburetor,2017-11-15,November,4,Excellent,94529,826,134715263
BAJ2014787517,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Punjab,9.6,152005,164332,29878,2014,35,174,4,4,"Green, Black, Blue, White",Disc,Dry,Carburetor,2017-11-15,November,4,Average,134454,826,134715263
BAJ2017316683,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Andhra Pradesh,8.5,190152,196832,31384,2017,66,224,2,4,"White, Black, Green, Blue",Standard,Wet,Carburetor,2017-11-15,November,4,Excellent,165448,826,134715263
BAJ2019498304,Bajaj,Chetak (Electric),Chetak (Electric) ABS,Electric,Scooter,Kerala,6.6,228407,247684,44001,2019,60,142,1,3,"Red, Green, White",Standard,Multi-plate,Carburetor,2017-11-15,November,4,Excellent,203683,826,134715263
BAJ2021122529,Bajaj,Platina 100,Platina 100 ABS,102,Motorcycle,Uttar Pradesh,6.8,203790,213979,35402,2021,34,156,2,5,"Green, Blue, White, Red, Black",Drum,Multi-plate,Carburetor,2017-11-15,November,4,Average,178577,826,134715263
